homo,lumo,gap,mu,alpha
-7.2233463548367,-3.200617314160909,4.022729040675791,1.1178814913379984,55.68077796931283
-7.968389970000917,-3.1061231216048544,4.862266848396063,2.373996046530184,73.15463444305341
-7.761054689575541,-5.889137282040644,1.8719174075348972,1.122519762865426,58.68605222719112
-5.354362182823361,-0.07639628518871433,5.277965897634647,1.2955325458849825,48.0898136177026
-5.808425538696333,-0.5976046065722924,5.21082093212404,0.3859516548562636,38.280432333769184
-5.679746781281692,0.884653457389077,6.564400238670769,1.0004618862078734,52.16369234933311
-5.63052573587513,-2.7546956317414764,2.875830104133654,1.861253253437335,64.09143299400655
-0.975127047367353,6.047953467232765,7.023080514600118,1.7244213694484019,20.81216391488099
-7.9087621576848335,-1.3499993748898724,6.558762782794961,1.9196618930460332,44.398471785699535
-8.196734179785723,-1.050961268324233,7.14577291146149,1.8856876001619693,20.06615910451203
-9.01723952174443,-3.646690644294379,5.370548877450052,2.961399825406608,47.658502920439204
-5.126683754052916,1.6950738615222702,6.821757615575186,0.976498820787163,83.94629468574448
-3.730758335385473,-0.29020883195876124,3.4405495034267117,0.36640337959564806,36.277672365423285
-7.112916984922987,-0.7004858591326544,6.412431125790333,0.7646129027499333,74.06319491722658
-9.089033395721813,-4.695974314952135,4.393059080769678,1.007443714917886,116.9765025462464
-9.04637881526606,-5.850946606405733,3.1954322088603266,0.8179711443681624,89.070762625147
-5.032495941338693,-1.1196878061375766,3.9128081352011166,1.565562593351398,62.670267607824236
-4.780351344571465,0.6694541567133623,5.449805501284827,2.3768584338899146,77.16868911592965
-5.324851194344002,-1.0040879680686263,4.320763226275376,2.57776135107894,32.606343951264165
-8.613795084891558,-2.6598407198722036,5.953954365019355,1.853015951292623,28.531706931788918
-6.1711065373502265,-3.189060307562042,2.9820462297881845,2.9988905508178108,60.57396218158787
-6.485331577314799,-3.9371166822322317,2.5482148950825674,1.2505388604035066,67.97221126936823
-6.207767711896814,1.101741459375912,7.309509171272726,0.35723667059830144,81.88808568498482
-4.431570295174063,2.2403930468856474,6.67196334205971,2.2372246475217183,48.6247571719737
-6.1944152084072615,-2.1797770044465103,4.014638203960751,0.21298392577565628,63.86790968723292
-4.955431146982543,0.4827676281007456,5.438198775083289,0.971497884110137,63.18223113105949
-6.618957890850998,0.2104328300471181,6.829390720898116,1.8640785626959575,57.37211788847066
-6.016115639448737,-0.0034838678267874457,6.012631771621949,1.4283329639658535,58.550502477319974
-5.0850263571417145,0.5589215408326416,5.643947897974356,1.366333065989946,42.90590994720879
-10.767974987642049,-3.835661199230568,6.932313788411481,0.6734469770259958,65.59414816769926
-7.672720133678507,-3.2246256060630314,4.448094527615476,1.4924383273966642,63.90099960390157
-8.082799844502297,-2.598099382602663,5.484700461899634,2.202563742116454,51.1997646808793
-8.541326067968889,-3.1233303897703673,5.417995678198522,1.5139775415752132,73.31548532047135
-7.551550585502978,-2.4803824447027676,5.071168140800211,0.9188418842512575,80.55663176864591
-2.734905400347636,2.177016914978632,4.911922315326268,0.6267230775818686,73.54752591950925
-9.158897682157512,-3.6174753438152027,5.54142233834231,0.933283791931095,39.15113359878551
-4.168029038186938,1.3210647686260915,5.489093806813029,1.7746336266900509,61.992915337239836
-11.382174250334632,-7.366353447937831,4.015820802396801,1.740521583651797,41.77136874273096
-7.7141190504954915,-1.1809395893622394,6.533179461133252,0.939645029583032,61.93109492599667
-6.359976124420165,-2.2461365465507033,4.113839577869462,-0.04753159538744067,41.84926605960172
-5.207656965245014,-0.062298842892562156,5.145358122352452,1.7940089345705155,85.54326674709571
-4.86750290466247,0.17302734256881003,5.04053024723128,0.8716048207173244,75.66662938039684
-4.644041104408075,1.2854639278676752,5.92950503227575,1.9823437353106983,83.05978610684778
-7.751779743098114,-5.19268899103961,2.559090752058504,0.9707232505105752,81.03444180390993
-8.06097395709126,-1.4065487901926872,6.654425166898573,0.8084696824311339,54.5880057685267
-4.4681775104759085,0.053009732273410215,4.521187242749319,1.607220335081709,51.48780512945149
-7.323415850608358,-0.2212903906335404,7.102125459974817,3.150389461018458,94.83447657400306
-10.274171081887754,-5.482467933236698,4.791703148651056,2.0243209937816014,56.6976069965517
-9.886683169513432,-4.510858286955554,5.375824882557878,1.5953535094440963,32.90838715056002
-9.304808393530426,-1.2586885209945304,8.046119872535895,1.7511960754666778,80.1493346733165
-5.450006012925541,-0.3850640596639412,5.0649419532616,0.27421889696008206,62.875513365274415
-6.415289632548943,0.7125323550412253,7.127821987590168,0.7143617404732107,90.11888247957964
-4.923942683632033,0.5714608884345411,5.495403572066574,-0.2576502055329972,64.85939355961698
-7.965464266052198,-1.9579778681197837,6.007486397932414,2.7109117262036357,59.59997025306574
-6.37144130502351,-0.8339777470280758,5.5374635579954345,2.569170220409024,90.52241617549379
-5.100530955359721,1.4953105318354396,6.595841487195161,1.7749729683504367,29.230673099260255
-7.644625243094329,-3.135058989593805,4.509566253500524,1.5945805721589432,48.292753907939854
-5.559900630073026,-1.456487529037238,4.1034131010357875,0.41388699825169395,42.25274056289584
-8.604043155274107,-4.030590762615371,4.573452392658736,1.3464900278245162,16.098404428534316
-7.7907703440420795,-2.2128273973268104,5.577942946715269,2.754674314882725,77.46352856033207
-7.841612252874613,-2.6997716679308246,5.141840584943789,1.591991198737,48.85163172034122
-10.05689709319816,-3.6482384045177705,6.408658688680389,1.1047474736516727,78.1073608329315
-5.477729703635122,1.739729105191044,7.217458808826166,0.2693505379974708,67.78172982469208
-8.080159484019239,-3.9655758505110743,4.114583633508165,2.4662140094115634,72.14284933255368
-6.7688517537653405,-2.3251604611715084,4.443691292593832,1.4509413392806405,50.89201038318705
-5.4946710365847755,-2.006495301958695,3.4881757346260804,0.2702863026460196,44.71503712029903
-5.587776155657878,2.6169684243792366,8.204744580037115,0.8530140225499206,61.795217504394415
-4.992243964569792,0.8645602158503927,5.856804180420185,0.6057233878493088,78.38336366616338
-7.070842791317973,-0.9757581487253972,6.0950846425925755,1.4077795320016195,58.99235989032516
-7.954703968835829,-4.335871291257522,3.6188326775783066,1.645137278728973,45.96127354735415
-7.01977441242584,-1.5790862643689225,5.440688148056918,1.1477480550050327,36.01963817203283
-11.394323221620553,-5.25917569146764,6.135147530152913,2.043932617540817,64.08326030647655
-10.740645633209361,-5.642260164219783,5.098385468989578,1.5551615683307092,48.91864930142925
-10.402100823162058,-3.4962480211920104,6.905852801970048,2.2436186696904907,58.5651882522052
-9.516498232459497,-0.9288101578436319,8.587688074615865,1.2499641453434966,55.22442435502681
-5.715008360693788,-1.5612736313530053,4.1537347293407825,3.6317279144078016,51.1113805063091
-9.266785276702477,-5.2151265209609905,4.051658755741486,1.1048578935682296,65.87607121519025
-7.831883252298745,-3.5838518223749602,4.248031429923785,0.8676690057708897,71.09008168288214
-3.2674679097624257,4.360158481381211,7.627626391143636,0.7815896149329697,99.30557889301568
-7.772294142214088,-0.9118167685230087,6.860477373691079,1.3523414914119862,75.15935429369024
-4.795966886021473,0.4619180309230231,5.257884916944496,0.2963247363939514,91.8736465894828
-9.343354413782079,-3.8513324311881805,5.492021982593898,1.7061939906794674,43.627992571965265
-7.361874356215923,-3.0305591177103954,4.331315238505527,0.16628736130463517,27.981104585459526
-9.38799301449938,-2.7347687644887353,6.653224250010644,1.6131696468400618,59.71139488559684
-7.725406464156056,-2.800009488983431,4.925396975172625,0.5541237791325528,77.16054488298198
-4.516253914839183,0.5721737478745297,5.088427662713713,1.233094614833935,74.02323436318859
-11.503130696365629,-5.232549596916067,6.270581099449561,1.9231782793926515,84.22763144653149
-5.620722446601626,-0.4342227195095134,5.186499727092112,3.1128263787134474,9.269092820295874
-6.1559381430695455,-1.0333458248429102,5.122592318226635,0.7453996354531902,85.05953789768415
-8.419615210444775,-2.9629469030580804,5.456668307386694,1.3947777854015257,66.70925252859281
-10.737775869890601,-4.213359154546154,6.524416715344447,0.9933689276571205,29.119733097499743
-6.606575511379481,1.0758735723315587,7.68244908371104,0.8910907742074432,74.47057693457612
-8.243673790341875,-2.0047987873348223,6.2388750030070526,0.9995186690213189,63.389651536659265
-6.169705454234261,0.3655397790022077,6.535245233236469,2.0768465329458574,67.62458597156102
-6.743387252730338,-1.5730226940032646,5.170364558727074,1.1583608950387343,79.98218300630722
-2.4441853876710042,2.0350860736375345,4.479271461308539,3.0745188887895987,68.60550736861431
-7.454170172141945,-1.122096124149813,6.332074047992132,1.7911854791263138,30.543498030606294
-9.587929967073062,-3.912664838346262,5.6752651287268,0.7929925371781474,57.13947460434182
-6.31501589869497,-2.8083217593244165,3.5066941393705533,1.2433063724984459,27.647096582982165
-6.204208223377071,-1.2082899109212368,4.995918312455834,0.9387071069720074,72.98123761117785
-3.1043103215102383,2.2251824752514646,5.329492796761703,2.0600480570626996,87.95940483168079
-4.530395384292003,0.2173709555650598,4.747766339857063,0.3528542404043231,35.17096074895349
-5.831753886105904,1.6265311117602783,7.4582849978661825,0.561334033694933,46.57072478935179
-2.8209979705868014,3.274136627851248,6.095134598438049,1.085917716875601,42.35261357755663
-10.037640697640084,-2.727060099608326,7.310580598031758,1.9780627551968277,50.92189456123326
-8.543703485826649,-2.74301497758057,5.800688508246079,2.363142192375941,68.24846316397736
-9.32419285719623,-3.7711790085913623,5.553013848604868,2.46637953354099,51.13861755797682
-7.863577047759287,-3.6956039404652623,4.167973107294024,1.8708610639632712,73.0506034539805
-10.549005743561374,-5.09049477858012,5.4585109649812535,1.4419773245493859,81.3075954015195
-5.074515352585451,0.38552542707078263,5.460040779656234,2.0562380686197947,82.03518522658554
-7.407549069983356,-3.825323207183813,3.5822258627995436,0.6988495677978027,37.636378092607046
-10.805119840222963,-6.096904729768468,4.7082151104544945,0.20873994458864154,87.71857888945446
-9.56638286103709,-4.563951466100496,5.002431394936593,1.8056463043805422,89.32144569752478
-5.9497349291493755,0.05511293410651774,6.004847863255893,0.7960251079958051,91.05359862474337
-4.522190271039884,1.5477888508245083,6.069979121864392,1.4542852874841634,56.843703605646084
-1.3694657013818117,3.28188981161079,4.651355512992602,1.58373891111097,44.96315053379445
1.1261777107511854,7.206387625881598,6.080209915130413,1.6736836914248077,40.31517617039831
-5.6751839147353556,-0.48063504363906695,5.194548871096289,2.1564540769675364,37.96440226850362
-9.495521759943507,-7.957560677160416,1.5379610827830916,2.082452631804212,60.23380813329737
-12.604446416349194,-7.8216374599615035,4.782808956387691,1.6365000470173832,76.9570371298085
-6.074369631357695,0.8359499427608217,6.910319574118517,1.1905893036714161,86.13116881974689
-9.01497653209274,-5.860910990387662,3.1540655417050782,1.5754334620734247,50.288857672752975
-7.933095254965349,-2.3374909884159774,5.595604266549372,1.082652708327555,59.226234658394226
-8.468451083793607,-0.8693122336095298,7.599138850184077,1.3624997545956803,57.91624893197108
-7.185961712663083,-2.778548878140553,4.40741283452253,3.3327213965062894,47.29439500269722
-3.9021685547945113,1.5430354195629858,5.445203974357497,1.6275327906184782,74.71499059521238
-6.375498861181775,-2.7074242602783674,3.6680746009034078,1.815171511926284,67.25696493246451
-7.234517600459456,0.42172427395375145,7.656241874413207,1.0061635456787466,62.83646350239212
-9.62100885296443,-4.292108725277213,5.328900127687216,2.2140513915009077,67.1661087839185
-11.359896748152815,-5.854177664652558,5.505719083500257,2.032190695864397,72.30902495914967
-8.126161903695804,-0.8412613193428191,7.284900584352985,2.0371467882585597,72.10874038260776
-6.949199850333764,-0.6069321909309613,6.342267659402803,1.6504238727274243,43.23020087756285
-1.992065194961237,2.2588606204656747,4.250925815426911,2.2239330670367394,77.92657097485892
-6.448354788639271,-1.8867417138147502,4.561613074824521,2.390179637644313,65.10732235361118
-4.128678206974717,1.9869904780205472,6.115668684995264,1.6981692435445066,51.3076761003947
-8.161503225008829,-3.5683836088958127,4.593119616113016,1.419771348699774,64.6845938289234
-10.027247880548023,-7.465625613719848,2.5616222668281754,2.1261996930803324,66.88954953450107
-9.429067826380997,-4.059225659785366,5.369842166595631,0.8671122854081795,81.63567334328248
-8.776291653250821,-5.347944593597402,3.4283470596534187,0.9974278035692713,39.076887430296395
-1.0109858722813765,6.630358593164823,7.6413444654462,1.462689759980569,86.49968707308386
-9.037958148304646,-3.3551461919932333,5.682811956311413,0.28105005209329836,60.463327126196546
-4.521203488144883,-0.31047751509848887,4.210725973046394,2.0793166914943972,49.87693498502803
-9.259841261379732,-4.768099565797026,4.491741695582705,0.8259602787739239,49.2648380028573
-4.26790941174738,-1.3962870878809994,2.8716223238663803,1.1699562849487701,39.97264483314841
-5.755344528090692,-1.8089593873876417,3.9463851407030504,1.3507042830241602,25.181702324865142
-7.229083648833337,-0.4040247891525368,6.825058859680801,1.5275007750993852,73.54799760718407
-6.913770540368175,1.5650107356044085,8.478781275972583,1.2594427065038707,99.61772800843929
-8.584618989540733,-2.1540256855776247,6.430593303963108,1.452840266938756,27.647693023283693
-5.589025089659051,-0.27197540643066453,5.317049683228387,1.45826065732671,40.99144168139283
-8.04092374769451,-3.1863547154279583,4.854569032266552,1.1870783296610117,75.03166378290666
-10.137894868017609,-5.9969943770952,4.140900490922409,0.9587638796528644,59.08726182657154
-10.28029705098409,-2.03556136131942,8.24473568966467,2.257031747048921,76.68838484550298
-6.333214113569632,-1.1477399348652444,5.185474178704387,0.02691600841330799,57.96558953702327
-2.5059216185313087,5.814820859356834,8.320742477888142,1.3559993886933621,48.387450014672446
-6.367490420640774,0.9707704185493871,7.338260839190161,1.171770369681049,55.483157786537376
-7.125681494710647,-4.051876895307446,3.073804599403201,1.7931540407085405,12.35821155488074
-6.025077058481936,-1.4888719095801548,4.536205148901781,0.4819950424366939,37.1303130870307
-3.249036420571891,1.282960854830932,4.531997275402823,1.1501502611294772,78.96558748437403
-6.205879500238756,-0.8722360678501015,5.333643432388654,1.4283481862071707,83.83799688357689
-7.921040524910917,-2.560822288269896,5.360218236641021,2.2490515272593212,88.12332110184633
-3.792483539507634,5.726389486518217,9.518873026025851,1.7325294767567967,68.81738692896066
-5.6361437050445655,-1.6595076342186874,3.976636070825878,0.6715582523917968,14.878622514274596
-2.6238429399400265,3.1299666854268726,5.753809625366899,1.1587662968955383,47.29986941625717
-6.304243443497983,-0.0231615043285629,6.28108193916942,2.1202359468624836,86.49311353097264
-10.134801660975922,-4.694660483096577,5.440141177879346,0.6594575938538528,92.46108477367108
-10.525802723435351,-4.9336143347233685,5.592188388711983,1.4449490121393405,87.25295486014487
-2.3104439664882572,1.7103003961850303,4.0207443626732875,1.493615683231607,55.27495070460401
-2.1125142605477385,3.4746476612428325,5.587161921790571,1.229951858055465,33.86848266850869
-7.291346912031816,-1.1532727798068505,6.138074132224966,3.3870262479592403,59.18736820083036
-7.8455563470359815,-1.957552820094211,5.8880035269417705,1.2110879783867157,60.29614036460525
-2.8260554786080543,3.3920227652276203,6.2180782438356745,1.8148356115574584,91.31129640182905
-9.815276287235818,-2.451044355867179,7.364231931368639,0.9635892158465011,64.55582600244422
-9.237527480361457,-2.5204389124290607,6.717088567932397,1.869423594399583,60.33362357761543
-5.052267725899854,0.4870135863863547,5.539281312286208,2.1095513177963547,61.46990296286918
-7.876625784018144,-4.028605044839976,3.8480207391781684,1.0884251742777313,67.99717659525373
-6.816787316406655,-2.1908564930203624,4.625930823386293,1.461708729347027,72.52880172123136
-7.2476010088909915,-2.104144565255269,5.143456443635722,0.8733041610763888,45.509251319640086
-5.88426239228127,-0.09864822453303645,5.785614167748234,0.698917331565076,38.84759210748862
-2.9728948079047925,1.8185799867819763,4.791474794686769,2.225756802750144,87.41117042809397
-6.556355786433384,-2.387206305247637,4.169149481185747,1.1121993378814465,27.17917411128633
-5.05060239206261,-1.2249498825190672,3.825652509543543,-0.18952862995564912,92.75494918409545
-12.381655310999557,-9.18591823463774,3.1957370763618176,2.735749309545536,21.786426054926004
-6.935419592228121,-1.812806471262686,5.122613120965435,0.9385332738561757,48.30917734337958
-9.097397617704743,-5.654700328222337,3.442697289482406,1.3275388693763785,79.43707941166895
-10.119410971241152,-6.038416201335174,4.080994769905978,2.64863455384602,60.00683778156547
-9.192425531744501,-4.286076602880272,4.906348928864229,1.400780534068652,33.67046392476318
-7.712046659428608,-4.08737567306731,3.6246709863612976,1.3856643784586957,68.52856308251992
-4.310550955893359,1.6484084792123133,5.9589594351056725,0.6402788688146268,61.340086836009625
-10.412150279949838,-3.962744986299848,6.44940529364999,0.35561641026070356,55.67903423116044
-6.719497420241628,-2.024751340537441,4.694746079704187,1.3835296147827103,47.521554184341845
-8.120342811821333,-3.272669055736272,4.847673756085061,1.7539668418524264,59.30788000938799
-7.694494363992107,-1.5210035416339824,6.173490822358125,1.7138677857475408,48.361567760952894
-4.074205571250629,0.39663411930478354,4.470839690555413,1.163117243671549,108.69065337698316
-5.3385625597511375,-0.9612468378530687,4.377315721898069,1.5141804595428596,55.199656963664545
-3.1636025139132524,3.9065974205526697,7.070199934465922,0.2139530032704231,52.52486092361779
-7.2232815840340745,-0.5780022723736167,6.645279311660458,1.822116914486835,49.16727709024422
-8.696607278321617,-2.435876391632549,6.260730886689068,1.612984091339032,95.53901685676387
-7.412001180966203,-0.7103168784360419,6.701684302530161,2.8815626259280003,27.21866244208867
-6.142982281400228,-3.390928396773301,2.7520538846269273,1.505235752500333,67.18864843798835
-6.322369171377269,0.9618988585230301,7.284268029900299,0.8401314534977447,55.21420056247191
-9.753621758877104,-3.7779138049167615,5.975707953960343,1.4644938061378265,31.531997907159756
-6.556614635621126,0.26090419201555815,6.817518827636684,1.2705401399889142,43.61847344273768
-6.1818087617258195,-0.21276805991346937,5.96904070181235,1.8042955081392784,66.33907987811665
0.04754930249505248,5.556394951210133,5.508845648715081,1.5188244432076303,42.71213560687825
-1.6956930544569957,3.372009490479564,5.06770254493656,0.6180373092631495,65.19127856440086
-9.124644610939628,-3.182838986079563,5.941805624860065,0.3549796982641864,94.58306457372703
-7.5848603604459255,-2.5667352128641916,5.018125147581734,1.6840357418431111,63.412013544346706
-10.785080568878744,-4.161994383413153,6.623086185465591,2.468180178748467,30.929750429510086
-8.410246483976602,-5.126451800854989,3.283794683121613,1.5555435188362035,43.0640747630622
-5.944044600530181,-1.2386164708116212,4.70542812971856,2.069308147744145,54.29188522509476
-3.521553478056192,4.702851689123681,8.224405167179873,2.20896640794252,52.95529762010682
-8.786789194237643,-4.196335490560333,4.59045370367731,1.686754292056268,63.04027690231837
-8.582874043926084,-3.46533995701456,5.117534086911524,0.9298559584970143,66.24885884156134
-12.645924070383044,-8.404457210871158,4.2414668595118865,1.636715659531895,94.61055910237718
-7.24548674303157,-1.346265195873304,5.899221547158266,2.3449510213203366,59.92560669824213
-9.693828352687532,-5.253288274268298,4.440540078419234,1.8709233847199398,36.956111062481796
-8.243528803382919,-3.0537854729533462,5.189743330429573,2.023771739980059,83.07612260497135
-9.188910937902952,-2.591688594969715,6.597222342933237,1.176217630815722,85.26049153562047
-7.059351606878804,-2.5677881516156775,4.491563455263126,1.3583523681781624,64.64886188011938
-11.585875034856183,-5.0706344043175005,6.515240630538683,1.416890882369743,55.07211209582076
-10.794885499043241,-4.233904959171286,6.560980539871955,1.4640633982242428,72.45092805098123
-1.0088705135753167,5.8687511002169135,6.87762161379223,2.317570821208651,55.7784037264094
-10.306107082808019,-4.672611221352381,5.633495861455638,-0.14302160983671697,18.885821424450313
-9.787357108956058,0.06488275340624838,9.852239862362307,1.5213768132072865,71.26948565944934
-1.8043511215437391,5.072695789960523,6.877046911504262,1.4443525370136021,77.84502953949155
1.1022444769068405,6.986543226346036,5.884298749439196,0.5399492009890958,88.8217446075866
-9.990846816361792,-5.740323296428977,4.250523519932814,1.9702370516112255,45.384831140948705
-7.8049069662741815,-2.494682701164761,5.3102242651094205,0.9928498656385528,64.52330631722546
-5.873429528113742,1.509468166847138,7.38289769496088,1.2500771454527881,64.95599115705966
-2.0988216919021663,5.669399820080468,7.7682215119826346,2.79414733542783,61.70765119407629
-9.488226270394215,-2.034576046208252,7.453650224185963,2.206981554677339,62.29712076572431
-7.470285357706913,-0.9596962609397934,6.510589096767119,1.9021408574015812,60.74272030753932
-4.687605628275346,-0.9537392351549125,3.7338663931204334,1.766543854251083,64.23498803165633
-5.619790644125906,0.4853071103531663,6.105097754479072,1.3847239842882602,74.81362067990706
-7.826423331667073,-4.07315816517464,3.753265166492433,2.8995640857590708,84.40575049168632
-7.1670010216631805,-3.7485297032412386,3.418471318421942,2.0615173420081674,44.873351586127235
-10.544133979987894,-4.77646184851264,5.767672131475254,0.9753150602243232,56.55397290423635
-7.45095410167922,-1.296824629707415,6.154129471971805,0.5199284052476423,51.54783760224686
-7.527727654562969,-0.8563398756829397,6.671387778880029,1.8967866013924886,48.686552855998826
-6.17108322654241,-0.05241457196030108,6.118668654582109,1.4608916090850887,27.679371693879474
-8.313973108217178,-2.1484331635951666,6.165539944622012,0.4997432831376827,60.48444911705924
-5.51972766476152,-1.4171364323245976,4.1025912324369225,1.8000103159981073,69.58640739090576
-4.047108479497751,1.2523433926208325,5.299451872118584,1.3116809877819355,56.898004962022554
-6.37990503930823,-2.9881629243389454,3.391742114969285,1.871465447869229,59.82084207205829
-5.8456715668485915,-3.129115503236615,2.7165560636119763,1.8092181502066347,68.36873855818263
-6.658206857491963,-0.2082306057607708,6.449976251731192,1.0742151849193127,88.22239390327263
-6.80262035458323,-2.385018811043394,4.417601543539836,1.9429913350969432,51.60470940953928
-8.766310427394783,-2.1369351403340087,6.629375287060775,1.1514664421555705,36.56775771332221
-5.941624804790295,1.00863965924595,6.950264464036245,1.1969826887733201,58.19119706012772
-7.067580454406883,-2.467925026769467,4.599655427637416,1.1274100153650355,97.67122526739891
-1.1070459878366008,5.138393578082503,6.245439565919105,2.2916820994643894,36.781988831432244
-2.5215310406785187,2.0211989490716196,4.542729989750138,1.3035993283619476,73.00271391160568
-5.752907511976404,-2.8220749324274212,2.9308325795489827,2.4607102263949763,83.15826458570228
-8.87923549558882,-3.2691844191865433,5.610051076402276,2.748439409130802,12.689315612114797
-9.829877352872957,-5.028254227397829,4.801623125475128,0.9828966042018858,68.2044504721697
-3.561583264631766,1.2819248302337005,4.8435080948654665,-0.5446967202878534,72.0682127414619
-6.087872573483115,2.0420000123639737,8.129872585847089,2.231156680289891,54.653295972402915
-5.496312579294952,-2.130067814291543,3.366244765003409,1.2606196718479012,47.07122877820566
-11.550112712594956,-5.586909731942593,5.963202980652363,0.893669510807606,48.1867529495204
-4.279160050292772,-0.19038493293480574,4.088775117357966,1.0878973256929223,53.42863008248757
-5.566308640871369,1.1117245847354758,6.678033225606844,1.2096303250437797,53.95807936624446
-9.824487352587612,-3.976170765584902,5.84831658700271,2.408035163485618,50.184459144864654
-8.085935014544354,-2.127530473379686,5.9584045411646684,1.6119378675222602,53.11049494635108
-6.085238566537301,-1.9285470335584067,4.156691532978894,2.3985190410756947,83.81583647693256
-6.660080496320892,-2.259436443503586,4.400644052817306,1.8459540834949468,35.7114244216973
-7.597888700537485,-0.8940194777578929,6.703869222779592,1.283538493234661,25.018831534568193
-7.08445606576501,0.7671181904858608,7.851574256250871,1.22674995775352,84.1357021446863
-7.488515722933884,-1.3927433160531715,6.095772406880712,1.8931261255247207,56.15964481318836
-6.387706045817489,-2.166429755877477,4.221276289940012,2.074297940532896,52.23535415034928
-2.7987143326094004,3.1047152528968165,5.903429585506217,2.1977548799906086,57.77565752534662
-13.78708694995579,-5.042061310591368,8.745025639364423,1.31692304203698,64.18553401558253
-7.447352728767883,-1.8657193251880528,5.58163340357983,1.6226440994831306,49.518975457632685
-6.32253498970658,1.10868182835857,7.43121681806515,1.9088282864787285,70.11862255294606
-5.997408914902847,-1.5623988401820235,4.435010074720823,1.2312244818441966,40.75474852382207
-7.814881643816615,-2.4298626630915336,5.385018980725081,0.7055419763380633,53.963476443016276
-11.583135911173772,-5.297894078675542,6.2852418324982295,0.9356102533085137,15.706074894304948
-5.910328369446188,0.0725446069270177,5.982872976373206,1.3312751902164102,83.4447426972755
-2.10248823822927,2.297066315271889,4.399554553501159,1.9635449974542107,56.47824606880741
-10.9767016233735,-6.63582679002168,4.340874833351821,2.381284246900471,73.40208183474317
-4.452253038805312,2.334657071524073,6.7869101103293845,0.5507669538857656,69.531491685325
-7.6968131256486325,-0.633344836481224,7.0634682891674085,1.0818584902490123,70.99627560742644
-6.96972213040871,0.5299350304652322,7.499657160873942,1.2494962520557238,59.84448942851307
-9.667934253416945,-1.7712805558175901,7.896653697599355,2.056301922614651,67.7645478547835
-7.71295206884447,-2.0875129023670347,5.6254391664774355,1.1303226252280498,40.77431174776112
-3.265246651580876,1.7536249926949452,5.018871644275821,1.1991873655367697,36.57642887540535
-5.217363514817571,2.063034226756251,7.280397741573823,0.5116051959948433,57.977881329894906
-2.0889875980547847,4.323473074754029,6.412460672808813,1.8383851211812812,46.404472392084685
-3.598947412427239,0.5066334362873963,4.105580848714635,1.3870206477824119,88.50928346498853
-5.608033674497573,-1.5720873519326384,4.035946322564935,1.0421684755142826,67.5028885861422
-2.0573600034637742,4.05422547059558,6.111585474059354,1.3183407428625324,45.67037219758922
-5.6082881560308655,-0.4072027422061506,5.201085413824715,2.288896851351884,54.569191229888396
-4.549778252590451,0.8565419438879989,5.4063201964784495,0.7965791641761099,62.66013163976199
-7.6098610845014365,-0.7083243644776873,6.901536720023749,0.9108382582274828,58.63994087702166
-6.621769518632884,-0.14676635028059337,6.47500316835229,2.3765767132259343,65.4349206586853
-8.700637862535316,-1.4489722169346502,7.251665645600666,1.5530423796132002,61.37309088924616
-4.110053572216562,-1.2957636524649727,2.814289919751589,1.9688278676983422,32.1868650305984
-10.009179121002786,-4.222133516769136,5.78704560423365,1.7812263370039805,16.981908649921785
-4.673965189233605,1.7134871736843635,6.387452362917968,1.475265813394236,52.52781910216018
-7.32163821861959,-3.956385137653152,3.365253080966438,1.2561906165960104,71.20985410196715
